Cluster,Iteration,Weight_Seismic,Weight_Wildfire,Weight_Flood,Weight_Soil_Erosion,Weight_Landslide,Weight_Asset_Vulnerability
1,450,0.30928433218624674,0.29700119441412537,0.028196124253422775,0.08650303807465681,0.1273800859988374,0.15163522507271082
1,451,0.28051597724856264,0.29789361651771656,0.03315897410664588,0.08860413842478172,0.13012656238395962,0.16970073131833363
1,452,0.27125579597603583,0.3082323525569505,0.029071228828218505,0.09494224397225512,0.11763424919492299,0.17886412947161703
1,453,0.2788972093280469,0.2828134417987917,0.029998371471927285,0.09915622697607308,0.1383910309691223,0.17074371945603872
1,454,0.2761903862438896,0.30733549691020456,0.030436462880754328,0.08772184238769339,0.13341325783597674,0.16490255374148138
1,455,0.2754974750860136,0.30053203926027017,0.030704957044915916,0.09501416304543737,0.11691601788198333,0.1813353476813796
1,456,0.31203765982409704,0.28725751884813144,0.03270445324199753,0.08885597885817649,0.11757119336813185,0.16157319585946578
1,457,0.30758019842803425,0.29569391311927545,0.03009818988615682,0.08120851448126018,0.1258649235943975,0.1595542604908759
1,458,0.3076666505379294,0.27607930161082306,0.029948122042871454,0.0839923822824395,0.13259169692240544,0.16972184660353112
1,459,0.3133415219147782,0.29328353800741513,0.032209647679488286,0.09355464134607898,0.1123681423817088,0.15524250867053052
1,460,0.29498292401242937,0.2836411478936221,0.03574367550904213,0.10102610919374774,0.11914649410980824,0.16545964928135046
1,461,0.28577311861507654,0.29746904916786765,0.03614020626741209,0.0866282153601623,0.12626648410953809,0.1677229264799433
1,462,0.26871885647557836,0.30789716381389876,0.029201731974748443,0.0835507121945398,0.13249175338917,0.1781397821520647
1,463,0.30500637953683085,0.2808414757576841,0.02985331244988328,0.09415740463597433,0.12323201840240622,0.16690940921722114
1,464,0.2969330404695219,0.2892248272422315,0.03036095661428705,0.0859524953641034,0.11572064688423243,0.18180803342562385
1,465,0.31057951234746556,0.278029966361212,0.03354722570068136,0.09228970633727956,0.12547531654229824,0.16007827271106326
1,466,0.28737297129730505,0.3076325439776629,0.031049168581242494,0.09188041060448529,0.12446054572256761,0.1576043598167367
1,467,0.2900617003681419,0.2970267456819646,0.034367081722456914,0.0908820813580441,0.12090027993043057,0.166762110938962
1,468,0.29674760925453664,0.2937394618117255,0.030232993488076034,0.07835224152579343,0.13091218915976172,0.1700155047601066
1,469,0.3068639659904686,0.2858471739961247,0.03270155971687285,0.08321696622278195,0.11386539460579258,0.17750493946795928
1,470,0.2801456690114108,0.3095736496958445,0.03194519869783075,0.08542475725813119,0.1140398031633658,0.17887092217341702
1,471,0.3021580351501967,0.29026684906912736,0.029384502219188206,0.08972414499428182,0.12656946355524826,0.16189700501195775
1,472,0.3044925470387507,0.3026931403652412,0.03276280973472018,0.07889040026272497,0.12717228440841236,0.15398881819015053
1,473,0.3069188016611126,0.268036675180286,0.028902311789910862,0.08344244905360249,0.13266378363748843,0.1800359786775996
1,474,0.27439014000415207,0.29385611077592255,0.03263403129221475,0.09583601524992737,0.1348623737442436,0.16842132893353978
1,475,0.2775153080855429,0.3151748050263023,0.02822674433715356,0.09053998049380699,0.12484766188482975,0.16369550017236448
1,476,0.30966231515259396,0.2700230550122241,0.02968165105563443,0.09626044470714677,0.12027432098853108,0.1740982130838697
1,477,0.27374084007355,0.29988047716818295,0.02939677602342536,0.08592182614851944,0.13159408091759292,0.17946599966872925
1,478,0.31608770742383113,0.2694097578087304,0.02802747962846599,0.08426327088146102,0.13316318083872042,0.169048603418791
1,479,0.300095237714152,0.27924194496154575,0.027993569141672628,0.09020359213471543,0.12803562094452822,0.174430035103386
1,480,0.3047767788711311,0.2714821289826049,0.028819092921622675,0.09346234047109313,0.1220144837925733,0.17944517496097495
1,481,0.29034582214684823,0.29169457453977227,0.028293819461197817,0.09141996018784283,0.1241634823995992,0.1740823412647397
1,482,0.2778628779374157,0.28088543163239493,0.029956837509156925,0.09545165186376131,0.13140457058997002,0.18443863046730102
1,483,0.3147242793646484,0.29128740445616813,0.02975329655372726,0.09370028892140714,0.11653235764122459,0.15400237306282455
1,484,0.26610798864305835,0.311885168660612,0.03289864554291273,0.08244366071108994,0.12878933611220872,0.17787520033011822
1,485,0.30514502418680367,0.2704561845861525,0.030417627159564725,0.09469507221681307,0.13288195083253926,0.16640414101812684
1,486,0.28890607693911224,0.28391488930972936,0.03377527198043055,0.09485002095174956,0.12266704253776062,0.17588669828121764
1,487,0.27610492112194657,0.3087254897476892,0.03134036852592997,0.08124022295040466,0.12690836157300556,0.17568063608102408
1,488,0.31599356010817004,0.28770194558275125,0.030731769093015747,0.08700562864420087,0.11644686513523726,0.1621202314366248
1,489,0.2903748536054014,0.29720830853114705,0.026645087900084154,0.08319743019181736,0.1287930519320059,0.17378126783954423
1,490,0.31112581957289254,0.2884130146535661,0.02777887163581018,0.08318899509244151,0.11002287346339125,0.17947042558189835
1,491,0.30443818044289706,0.3066224495173485,0.030638936511134977,0.07688516116972496,0.10813555044947758,0.17327972190941698
1,492,0.29512135418090707,0.30525983718154004,0.029021024989660048,0.08617365081441825,0.1135967115436561,0.1708274212898186
1,493,0.30224719992197074,0.3031962893840064,0.03142409811147533,0.08056110405416401,0.12001132211625112,0.16255998641213235
1,494,0.28839892465987593,0.3157407964274478,0.02722385731846275,0.08193280541451547,0.1319595286824765,0.15474408749722152
1,495,0.2931391264262428,0.2735442735420595,0.028041859509509763,0.09115471231557709,0.12854343674708252,0.18557659145952837
1,496,0.3084412380645785,0.2814639393780775,0.02909894084171544,0.08880983759870137,0.1300135126743819,0.16217253144254534
1,497,0.285358798216646,0.2854040771413304,0.029508377359930626,0.09038690116968365,0.1397620012443454,0.1695798448680639
1,498,0.30559359881539716,0.3040682261700239,0.030200959547389394,0.07591303053935075,0.11243142691059518,0.17179275801724359
1,499,0.3173948864896288,0.27543270776920237,0.02764707130500726,0.08791518497900794,0.12484531430493673,0.16676483515221693
1,500,0.28348370306372667,0.3138394472722393,0.027617431862098214,0.08955580770699956,0.11574731030549887,0.16975629978943743
1,501,0.2820919593965761,0.3010223781164037,0.03183099548586705,0.08649490997675988,0.13010061518544244,0.16845914183895086
1,502,0.2947069347548541,0.31381441713933644,0.027936284953216702,0.08140340271290399,0.1306137718974747,0.15152518854221408
1,503,0.3142718978333132,0.2733954052686589,0.0334317730523825,0.08332270936959854,0.13577043061186483,0.15980778386418196
1,504,0.28765522442117636,0.31652538730724566,0.03159052695510743,0.08280413397190278,0.11792510162775016,0.1634996257168176
1,505,0.28576738853098743,0.2819566772612638,0.033709661245254874,0.09912332300690664,0.1277007621850574,0.17174218777052988
1,506,0.26835486455353624,0.30592021503163014,0.03213968613174644,0.09088189310346305,0.12632594920337714,0.17637739197624705
1,507,0.2765302830151008,0.2814009464825588,0.034738857518154906,0.09286288064653309,0.1404108192305454,0.17405621310710706
1,508,0.2815736749656638,0.3050242560489067,0.03272600208094192,0.08970756292395822,0.11317695102748808,0.17779155295304117
1,509,0.27634606364395287,0.2793172997264599,0.03383586375657954,0.09575807916587013,0.1365272304393138,0.17821546326782373
1,510,0.30667587964178133,0.27675248627601656,0.02889101767935502,0.09318514234801036,0.13217009855543013,0.16232537549940668
1,511,0.283257195208757,0.2869286299188749,0.03158563482539409,0.09790775675297696,0.11961707543209744,0.1807037078618996
1,512,0.2864467457419219,0.28346503368632187,0.030423803068576054,0.09044354928418752,0.14260616036257082,0.16661470785642185
1,513,0.29106714548711377,0.3002271617563412,0.0294599472299279,0.09135768510090493,0.1323910728059252,0.15549698761978703
1,514,0.2954177194291732,0.2793369515223317,0.030641081897498246,0.09514830530047046,0.11433327869058786,0.18512266315993858
1,515,0.2747240781009869,0.2947196447009942,0.03211989048303948,0.09160085959165504,0.1255530044834373,0.18128252263988695
1,516,0.2826412797268044,0.31578855422322333,0.029123653406757186,0.08872943035218687,0.1250939910387575,0.15862309125227073
1,517,0.28465842742465014,0.29895359565692925,0.03147422830575073,0.0933497660937974,0.12816248287508689,0.16340149964378567
1,518,0.30338055852400214,0.2930259329360248,0.028004759192861245,0.0835760726273397,0.11753769878607347,0.1744749779336987
1,519,0.26339677299150865,0.299956877704628,0.03166290907522993,0.09581246963487428,0.12638940674048263,0.1827815638532766
1,520,0.3001432999530225,0.293067403411735,0.031339139458400014,0.08809750372900987,0.12134760204984602,0.1660050513979866
1,521,0.297678217697517,0.2920501952908941,0.0290707481607092,0.09282091875072884,0.12235106714528976,0.16602885295486108
1,522,0.2952116438239585,0.28311960324745866,0.03312358776785846,0.0848489683638277,0.13436357265302018,0.16933262414387656
1,523,0.30003996162210333,0.29052581804155,0.02788288949693385,0.09225519414468304,0.12589181962533322,0.16340431706939654
1,524,0.3219152427450406,0.2720441940357842,0.032936054436964436,0.08129998259493966,0.1362677999795715,0.15553672620769957
1,525,0.288904913130419,0.2952444828229003,0.03269832736094006,0.08345036399912183,0.12734744730346956,0.17235446538314936
1,526,0.2763954212155016,0.30323353210762993,0.029651906848832336,0.095104238074377,0.1376472872842214,0.15796761446943774
1,527,0.29443119990428807,0.2783608140714697,0.03230751469682589,0.08488419522869205,0.1216139184208155,0.18840235767790878
1,528,0.2893619659545654,0.27696698162957967,0.02795771988430271,0.0917903352450038,0.13360235027020265,0.18032064701634568
1,529,0.3116107764280348,0.28520362389610787,0.032871874417027706,0.08174163089719,0.11043539089496532,0.17813670346667426
1,530,0.29654891001130534,0.2981361930773565,0.03144492530401687,0.07864802090406808,0.12844175852357748,0.16678019217967574
1,531,0.29394001614689946,0.3046990131733493,0.0300614881752827,0.088360109091798,0.12984753532654603,0.15309183808612462
1,532,0.27458153115124134,0.29794226929065365,0.029038250723069908,0.09350595972237015,0.1222714427300738,0.18266054638259113
1,533,0.28327733665285637,0.3037738288308203,0.027774431443925326,0.0927935210015576,0.12912085046612398,0.16326003160471644
1,534,0.3118230011948034,0.28998336349852705,0.030626314964516697,0.09641747392908233,0.11541442785545351,0.15573541855761697
1,535,0.2855273563826259,0.3100371211264458,0.03202201747717977,0.08606359392139543,0.12072355812843161,0.16562635296392153
1,536,0.2777049905852794,0.2981517583208228,0.032218217538635956,0.08946779243089951,0.12742335734246743,0.17503388378189488
1,537,0.2819912573364846,0.2878111966919873,0.03308390009507794,0.1001665282855426,0.1267765374309752,0.1701705801599323
1,538,0.2842806979520382,0.2859573249111282,0.03381157875720157,0.09330717223785692,0.1297819214657415,0.1728613046760337
1,539,0.30419183825949775,0.3114603571035562,0.027323348499224166,0.08519191914461649,0.11601792253344922,0.15581461445965614
1,540,0.2861233980600993,0.29741238069724246,0.03207506437031251,0.08911135172595258,0.12242275410949881,0.17285505103689436
1,541,0.28359343698764555,0.3127257710749495,0.03195214316739187,0.08764377235599619,0.11928412999700286,0.16480074641701406
1,542,0.29808335947101794,0.3068424952755678,0.0332964915748381,0.08387229840984002,0.11640553032823375,0.1614998249405024
1,543,0.2972724104873446,0.29280947667241836,0.03335553859141184,0.09444015290631237,0.11698678447482752,0.16513563686768534
1,544,0.2797286453028996,0.2994279754939283,0.02916240616353023,0.0920896538774091,0.11294816894110489,0.18664315022112785
1,545,0.2784899075764796,0.28788485087394416,0.031966905807382734,0.09584307690141844,0.12964000504896217,0.1761752537918128
1,546,0.2713889590207988,0.3189460036526264,0.029813954435952042,0.08778158725269306,0.12118267942899548,0.17088681620893426
1,547,0.28347110962087896,0.2771268999154582,0.028018851205085796,0.09593131905484605,0.13176576207822172,0.1836860581255093
1,548,0.2916754366772343,0.2918989306095916,0.030448240331118374,0.08636005575915504,0.12730084921565984,0.17231648740724087
1,549,0.27350611968909616,0.3174340687042074,0.029243142333963267,0.08642420430297985,0.12213812161128036,0.1712543433584731
1,550,0.29778020081497397,0.2797947914534102,0.03405651863072973,0.09369182572566205,0.13775501373887225,0.15692164963635172
1,551,0.2958159435963497,0.2923757656314198,0.028683888116630748,0.08569583122441292,0.12365382542080497,0.17377474601038184
1,552,0.30014821614606757,0.28505096367661087,0.027594495287315408,0.09353733894170778,0.1238502501437154,0.16981873580458312
1,553,0.2749477388141203,0.3206598416803371,0.028609092214731787,0.08216919146954038,0.13105547548575222,0.16255866033551813
1,554,0.3055737530266019,0.26897581010321703,0.029869333449999338,0.09259004815876493,0.12437065869888082,0.17862039656253598
1,555,0.3085783259805159,0.28598336477653613,0.030196580832682045,0.07976277557222844,0.11890385317711231,0.1765750996609251
1,556,0.317389711071724,0.2699880844377903,0.030000491501794554,0.08377766738208055,0.11642490137570025,0.18241914423091027
1,557,0.311149670964066,0.2733105360790705,0.0332407936153538,0.08334629024226974,0.1272218880794188,0.17173082101982115
1,558,0.32166106247670073,0.2686323325342129,0.028997156133534655,0.09163206321015453,0.13211346574092486,0.15696391990447228
1,559,0.2948565130370335,0.29963035789342424,0.03128551499837298,0.08042260008665116,0.12118483695411338,0.17262017703040475
1,560,0.29744517709785306,0.2841835647263329,0.028194516606382402,0.08325762753531096,0.13133733889776486,0.17558177513635584
1,561,0.2994524589732772,0.30564478648824384,0.031089116359421885,0.0813683968096479,0.12051786841382331,0.1619273729555859
1,562,0.2950613805774984,0.30761163436454086,0.03214615249281026,0.07911263430528157,0.1110690975735469,0.17499910068632205
1,563,0.29129024229896444,0.29370001086282554,0.03209187892245148,0.08473905149590083,0.12887443051993153,0.16930438589992622
1,564,0.30828671585297374,0.2862136669047599,0.02866383390633096,0.09382402995944455,0.1217440367428888,0.16126771663360204
1,565,0.3055324911982136,0.3061605791743189,0.02795528615144452,0.07878552127831923,0.11856294931441999,0.16300317288328378
1,566,0.27299321702032825,0.2918951679155609,0.033667160713601624,0.0941631697981273,0.13443856213656483,0.17284272241581708
1,567,0.30427474147624267,0.2853655609810123,0.02820114069833249,0.09155418905374957,0.11549246428757635,0.17511190350308656
1,568,0.30533617288509796,0.2826543091363467,0.0337911706179236,0.09021877205050242,0.1137317144829646,0.17426786082716475
1,569,0.31712961126309397,0.27276768780998145,0.033286591835755726,0.08344089322521472,0.1150441796951597,0.1783310361707944
1,570,0.285452143096373,0.2974201433244697,0.03344513394439457,0.09022352649184202,0.13073367427749155,0.16272537886542904
1,571,0.3018540598354702,0.2946133049626208,0.02836776785319784,0.08046342247686514,0.12427545870595749,0.1704259861658886
1,572,0.28169435293284745,0.3016478786340219,0.03370718134211916,0.08359713878445542,0.11572846130875063,0.1836249869978054
1,573,0.2930500841383548,0.30602333854876373,0.02976095553960973,0.08671648669970869,0.12204151043662897,0.1624076246369341
1,574,0.30056202528109977,0.3148072000076017,0.028633187226513316,0.08238307107057999,0.11518078141899786,0.15843373499520735
1,575,0.27976397634764755,0.30884506806968764,0.032488444110243854,0.08960513174877233,0.11547022794365915,0.1738271517799895
1,576,0.29439487385389035,0.3031483682489946,0.02985859894166044,0.08592178106193965,0.12119654694690754,0.16547983094660743
1,577,0.2928182524392882,0.29914860185515374,0.029958602753217437,0.08742468986070553,0.11970829126800549,0.1709415618236296
1,578,0.28983580243922025,0.2847079210448939,0.03029454185554981,0.09708414189515104,0.13060707376530725,0.16747051899987786
1,579,0.302703434564723,0.3015471029951105,0.02860527681265408,0.09241387276455196,0.11100080858276175,0.16372950428019872
1,580,0.28721427350693357,0.2927123960939036,0.029589452416722953,0.0915445695057377,0.12345660079621222,0.17548270768049004
1,581,0.29407513529427615,0.28217186370275993,0.02975346032029495,0.09210783728034466,0.1321139026631209,0.16977780073920334
1,582,0.28546278177607903,0.2780310336423147,0.03273014374894987,0.09904423812355961,0.11624039217664031,0.18849141053245647
1,583,0.26647045771363564,0.3187527608103428,0.030214153350397677,0.09649450303600021,0.119326791856941,0.16874133323268276
1,584,0.3027868102537218,0.2749652234258427,0.028863775968811244,0.09782189245464062,0.12160409280162875,0.17395820509535495
1,585,0.29544013691391036,0.2914948447257876,0.03271925221564907,0.09267629453823807,0.12415824727219803,0.1635112243342168
1,586,0.2785624924903661,0.310974826665938,0.031177274848482175,0.09167298110224054,0.11695979531518005,0.17065262957779306
1,587,0.2783475780372595,0.29042128279270324,0.03254890874795629,0.08135983011437534,0.13174277251940675,0.1855796277882988
1,588,0.3162885581595199,0.27805138670263657,0.029406825105128955,0.08817044510004834,0.11560363495829308,0.17247914997437314
1,589,0.307714472603111,0.2818317267015077,0.029268975480461656,0.09342209962631877,0.11359378356627318,0.1741689420223277
1,590,0.3064858231290421,0.27749224000257683,0.0326887413079148,0.09298068533875588,0.12028231249014833,0.17007019773156204
1,591,0.2722586696841499,0.32319917645501944,0.0341717832989076,0.09007519807294041,0.11820063475032899,0.1620945377386536
1,592,0.3059443961240458,0.2938026868898621,0.029486046143271487,0.08524115267028426,0.11203632951780447,0.17348938865473196
1,593,0.28294145540614934,0.30068241351408165,0.03299558785579878,0.08888366384583793,0.13397058949739685,0.16052628988073533
1,594,0.28064845568343577,0.30035192908106,0.028199897845418737,0.0821770014984745,0.1307986886652952,0.17782402722631577
1,595,0.3062790422290944,0.2936944163819407,0.030191567398551517,0.08429009162979935,0.11149430056803701,0.17405058179257704
1,596,0.28386644588777404,0.31430385335440014,0.03149712823377653,0.08373805246559173,0.13163900496034447,0.1549555150981131
1,597,0.3067781046088196,0.29359501108772873,0.027602635024135225,0.09065469270443798,0.10742535131725889,0.17394420525761958
1,598,0.2992250402035147,0.2830339003954775,0.029244651482371233,0.08869207207850399,0.12244576901026726,0.17735856682986545
1,599,0.30700802595920434,0.303034463132161,0.0324566168331592,0.08555599944964098,0.11295292584449672,0.15899196878133776
1,600,0.2874623574342679,0.3202783119662746,0.03115844261032221,0.08130965226847907,0.12597046354023106,0.1538207721804251
1,601,0.3152184421633548,0.2760358238513156,0.028153989157574954,0.08912583835012781,0.13195216449117184,0.15951374198645488
1,602,0.305610459702795,0.29017728550354654,0.0298205056729806,0.08920896990182682,0.1121975529343403,0.17298522628451077
1,603,0.28587705176533373,0.2883212552976833,0.028714938488394393,0.0957537557369256,0.1282327626586954,0.17310023605296765
1,604,0.2831326240250602,0.31065412382180535,0.029564590573827532,0.0825638016576351,0.1223649574599611,0.1717199024617107
1,605,0.30056425734726366,0.29657308897331147,0.032954274223881884,0.08672778762239204,0.11505530835124536,0.16812528348190553
1,606,0.30313741392549604,0.2821555238784547,0.029426822045632788,0.08464760009691011,0.13284134278906154,0.16779129726444475
1,607,0.2750506448489225,0.317377152462356,0.033109184944858094,0.09601627122300495,0.125028265420586,0.15341848110027242
1,608,0.30772858569471173,0.27248513931319585,0.031037720344752863,0.08921629535572748,0.1365025873412101,0.16302967195040197
1,609,0.2941139518166002,0.29752131201639814,0.02735862243864615,0.09044381776625295,0.12379343780162759,0.16676885816047493
1,610,0.309608426297101,0.2795303477762686,0.02839891256836448,0.08628450467381123,0.13123860308453894,0.16493920559991568
1,611,0.28776264514733085,0.29935943811848714,0.03137247816529824,0.09460781371790851,0.12113724205598421,0.16576038279499108
1,612,0.27437201880980294,0.2933756767094148,0.030316790532904054,0.09193324658618243,0.1283870247226434,0.18161524263905232
1,613,0.2965116795950286,0.3057657048420822,0.027407933336296642,0.08376081934101749,0.11153846719109382,0.17501539569448127
1,614,0.3087551209001196,0.2759605833476311,0.029266281111303655,0.09003451292670606,0.11817403412106031,0.17780946759317934
1,615,0.3151139115329756,0.2870771214419816,0.0333942850447975,0.08402323638868975,0.12005145518373875,0.16033999040781682
1,616,0.2911005341131067,0.281296574273084,0.02894925644234884,0.08360489140754962,0.1324764302279656,0.18257231353594514
1,617,0.2725421094144716,0.3169366179149215,0.03210704043273199,0.08801324789998621,0.12281404879964651,0.1675869355382422
1,618,0.31286035404625734,0.27146980673353965,0.02911567575053965,0.08208079584605747,0.12850737853046773,0.17596598909313815
1,619,0.2868953139215726,0.31292079269278833,0.034608843626961656,0.08526247489323643,0.11953936143683133,0.16077321342860962
1,620,0.29768981151407464,0.28427641094811046,0.03206147828701843,0.08225560096648686,0.1267758385738579,0.17694085971045176
1,621,0.28356740960452553,0.2976282288536046,0.0303779324836267,0.09564753246164993,0.12816558568995973,0.16461331090663345
1,622,0.30684606928441954,0.29382073040650236,0.029489713293959028,0.07741222245603309,0.11931968335577747,0.17311158120330844
1,623,0.3055801767574368,0.2726605206167299,0.028504152352354595,0.09348977510378921,0.12950021353251204,0.17026516163717736
1,624,0.3079332881838958,0.2810241047715886,0.03172275555759647,0.0881639659323077,0.1289058729537205,0.1622500126008909
1,625,0.27603054129374605,0.31034987037937856,0.0274927148853728,0.08899347985762422,0.11525653140816931,0.18187686217570898
1,626,0.28241204779378404,0.28532935790694264,0.030684992198328053,0.09331292790586267,0.12835871810081556,0.17990195609426704
1,627,0.31076542996676815,0.26463156094352613,0.030541428191886908,0.08692953503953084,0.12849510772860437,0.17863693812968354
1,628,0.29709106866080504,0.2860198531128815,0.031173678180761152,0.08751183252827684,0.12300010179844084,0.17520346571883472
1,629,0.29410170950206216,0.30270498304561777,0.03109821086178788,0.0826629156969027,0.12599719948058183,0.16343498141304763
1,630,0.2910408184351707,0.3247166108079609,0.02775682514914113,0.08612467503683957,0.11435834695456835,0.15600272361631934
1,631,0.28692247703490886,0.2849137773383985,0.03486101628725672,0.09019951201819189,0.13072557498457832,0.17237764233666575
1,632,0.30828714768600085,0.2773175729751793,0.0341116539209892,0.08891301908752434,0.13042056352622022,0.160950042804086
1,633,0.27511082176197943,0.31727683600532747,0.028562761254326302,0.09125190699059754,0.11968777639983914,0.16810989758793007
1,634,0.3033434147961592,0.2832942800333575,0.028772090243865577,0.08075490691625088,0.12293410624057237,0.18090120176979452
1,635,0.31489666219684465,0.2741569760280432,0.03233817730698362,0.08675082885192802,0.1132619037001079,0.17859545191609263
1,636,0.28784260453370636,0.30029198985817784,0.028530800275127294,0.08008500705663289,0.1221737845290277,0.1810758137473279
1,637,0.28725070839440137,0.30095180730356,0.0294901988867932,0.0831026457972931,0.12369095288876193,0.17551368672919035
1,638,0.28757839647192607,0.2877952694908629,0.03473409323025478,0.08466724749057393,0.13504646325092035,0.17017853006546188
1,639,0.30459512335407196,0.27125957770297654,0.030504574371643892,0.08985764472996137,0.13075790715515045,0.17302517268619577
1,640,0.28888295755929566,0.30155681129126427,0.03094949198937222,0.08580480004287389,0.12221941861833487,0.17058652049885908
1,641,0.2860585261700581,0.3075028030643826,0.032671873678598404,0.08869544076608438,0.12017952038349057,0.1648918359373859
1,642,0.3048242848978396,0.2845072491949253,0.029209985202849943,0.0820627687619651,0.12759092536381567,0.17180478657860432
1,643,0.308560865811692,0.28886183545242006,0.0288826735622543,0.08465921116163712,0.12595992451246574,0.16307548949953066
1,644,0.2659613840043796,0.31388940349791306,0.029721070729679614,0.09362471079428661,0.11341634628845056,0.18338708468529052
1,645,0.28803274179232174,0.28244570956037707,0.029392323514538053,0.08808630043441512,0.13045066565931926,0.18159225903902876
1,646,0.27465736276044467,0.30313313764602084,0.03212411193941239,0.09001848810580268,0.12538287069244444,0.17468402885587495
1,647,0.31072666657698084,0.29366052750874794,0.03316770453446242,0.0822775170927659,0.11241672984884853,0.16775085443819443
1,648,0.28727607492852403,0.2992270110328006,0.029131281813603287,0.09015477360237523,0.12255775796031783,0.1716531006623791
1,649,0.2833691185917651,0.2993235411225672,0.029854045731863493,0.10037827987327876,0.12524428625172201,0.16183072842880344
1,650,0.31594238488916543,0.2808012656527135,0.027529538674404892,0.08405193679119836,0.1249967029830681,0.16667817100944968
1,651,0.2999492856080543,0.2929647585262314,0.027198317452107428,0.09351545811368947,0.12699996841272934,0.1593722118871882
1,652,0.2738357378029283,0.31463426254454585,0.034325612196795946,0.08390572973126,0.12406764076423446,0.16923101696023543
1,653,0.29019561782179093,0.2967784464482972,0.02828512460306419,0.08022367091784141,0.12547406233503255,0.17904307787397364
1,654,0.2875484704785092,0.29332061100855866,0.03381635952661693,0.09387748745323633,0.13066617607688524,0.16077089545619366
1,655,0.3028444589279624,0.29913225540560445,0.03123239187854665,0.08121724420151741,0.11696123070415627,0.16861241888221284
1,656,0.3061892753120867,0.28755482442325864,0.03164731357284881,0.08149010734720459,0.12595924085593738,0.16715923848866385
1,657,0.2902933178290482,0.28029075158214406,0.033385553734695435,0.09397283143933632,0.13391307730624905,0.16814446810852693
1,658,0.31003304467880693,0.26237167536206407,0.03251798206873311,0.08968271900126434,0.12928185589505622,0.17611272299407527
1,659,0.2928033066190018,0.2996869604333051,0.030072166288422585,0.09413200480023183,0.1257811394686915,0.15752442239034728
1,660,0.31430304092158157,0.27606237155905655,0.029541880647363742,0.09445694227185084,0.1125685312879378,0.1730672333122094
1,661,0.3027336267490506,0.2781177281331634,0.0332363665392218,0.09947994589496074,0.12178041570816062,0.1646519169754429
1,662,0.3009765631405877,0.2944581137224029,0.028025835862093635,0.08546943077543526,0.12575592058224735,0.16531413591723323
1,663,0.30879778672636243,0.2895934953631464,0.030895862528389825,0.08467406794123312,0.12500153487757376,0.1610372525632945
1,664,0.2817270702193028,0.2756202339570362,0.03324512665895422,0.09739159521797586,0.13015723321964617,0.18185874072708474
1,665,0.31553305610886,0.26779737959812433,0.0289820262828577,0.08667930586767386,0.12053977214864223,0.1804684599938418
1,666,0.30478891250057194,0.2874592743583473,0.02881008005051965,0.08880893190604948,0.1297941676876501,0.1603386334968616
1,667,0.3054830551767929,0.3040685419206824,0.027860528004330642,0.08284567794933963,0.12443165594548485,0.15531054100336958
1,668,0.2947191163340829,0.28674233796654475,0.028436544430865452,0.09339889822790697,0.11702149255960916,0.17968161048099077
1,669,0.293848173204983,0.307113376871334,0.02709736349140458,0.07760598487037522,0.1172974898407964,0.17703761172110682
1,670,0.2774154020950521,0.30795920988691683,0.027981217946275713,0.0796223334827268,0.13134646130991257,0.17567537527911592
1,671,0.31393143508861737,0.2822265081096916,0.02953216691097998,0.08465752517930558,0.12503554016520602,0.16461682454619944
1,672,0.2990477361046488,0.3028697088158362,0.029890208414840146,0.09309382124549989,0.11229763708021559,0.1628008883389593
1,673,0.3018387172779278,0.28126171098186126,0.030998851852678175,0.09529893255021066,0.12234882415290066,0.1682529631844215
1,674,0.28998699845398956,0.2853105118263018,0.030275788409610493,0.08595051417268756,0.14305457962774218,0.16542160750966842
1,675,0.2879373708132452,0.3029551455135854,0.028143918538339557,0.08945062376965124,0.11660721791934901,0.17490572344582958
1,676,0.3064562993640578,0.29431150654351945,0.031155097965559427,0.08479375780842477,0.13075018473185684,0.15253315358658168
1,677,0.27506395925901606,0.3068436404356689,0.028533714510691567,0.09862621401172163,0.1236021291961068,0.16733034258679505
1,678,0.29801826617951727,0.27530146371024444,0.031132128198773715,0.09086103864561784,0.13744197266087266,0.16724513060497406
1,679,0.2959567886580282,0.3181171206245583,0.028801055079362793,0.08862309364666775,0.11551679997002808,0.1529851420213549
1,680,0.3112612011480834,0.2683627204348305,0.03135105439590569,0.09499807477792324,0.13080187264368254,0.1632250765995746
1,681,0.28960775427510577,0.2741489093469369,0.028467310737496025,0.09177327675429507,0.136463810269909,0.17953893861625717
1,682,0.27986762193492554,0.3061171470454757,0.030176272921688375,0.08817462840434646,0.12978875193310005,0.16587557776046383
1,683,0.2927180384549852,0.2863337655256031,0.029750046179502783,0.09094555007020932,0.12424604628402988,0.17600655348566976
1,684,0.3092576099432677,0.2853956958267263,0.03038926483128407,0.0834134084274212,0.11808324911529736,0.17346077185600342
1,685,0.29467916667374383,0.3005744598662532,0.02940632968220702,0.08952057351060896,0.11918206602574889,0.16663740424143805
1,686,0.2968842155562519,0.27135206463371153,0.03033426803273895,0.08003516693482014,0.13389625881294942,0.1874980260295281
1,687,0.2799617520190327,0.30428831632427805,0.030851205123901555,0.0894822189406186,0.12354278049198616,0.171873727100183
1,688,0.3092941527865916,0.2861403783742937,0.03045888318629644,0.09225591795587959,0.10728259615572218,0.1745680715412166
1,689,0.28814540925105353,0.3191342449447515,0.03126928011720789,0.08119143948312654,0.12520677175008824,0.15505285445377226
